stepStart,stepEnd,totalVector,withinVector,reweightingVector,totalNorm,withinNorm,reweightingNorm,decompositionError,lineageTurnoverTV,lineageCountStart,lineageCountEnd,condition,seed
235,240,"[-0.004461804273926728,-0.00955842136952434,0.0009241944882231734,0.0057845455642182575]","[-0.0017370213781105054,0.00021005719162952186,0.0006452179040465236,-0.00038835663898623786]","[-0.002724782895816259,-0.009768478561153952,0.00027897658417668034,0.006172902203204522]",0.012065911457191686,0.0019048607073786465,0.011875612185226635,1.0546049635014078e-16,0.075,18,16,scarcity_mutable,14101
240,245,"[-0.003557889606453535,0.0012122166262382161,0.0005681967888990225,-0.0004263394022213651]","[-0.003557889606453618,0.0012122166262382161,0.0005681967888990294,-0.00042633940222135125]","[0.0,0.0,0.0,0.0]",0.003825266066228607,0.0038252660662286843,0.0,8.469999434971913e-17,0.0,16,16,scarcity_mutable,14101
245,250,"[0.009806581854956531,0.01029384006032158,-0.005477816351933951,0.0022556049331120542]","[-0.0021558332586724595,-0.0004082289055514412,0.00027029137071031117,1.0933730120729797e-05]","[0.011962415113629051,0.010702068965873003,-0.005748107722644308,0.0022446712029913166]",0.015402156227789615,0.0022107566238871376,0.017196306193533087,7.849503926535805e-17,0.03125,16,16,scarcity_mutable,14101
250,255,"[-0.002675940640959995,-0.01671218965047022,-0.0028216810273332116,0.0031058782441312216]","[-0.001479527641107147,-0.0006891193732878459,-0.0016181574615076113,0.003737232245405305]","[-0.001196412999852868,-0.016023070277182316,-0.0012035235658256274,-0.0006313540012741047]",0.01743749708859059,0.004387393984789906,0.016125050760297247,7.107207809544806e-17,0.10714285714285714,16,15,scarcity_mutable,14101
255,260,"[-0.004675092100505429,-0.004911008445193377,-0.0008068318763858051,0.0029984749927843835]","[0.002558756661016541,-0.002121990540580685,0.0004998257186068891,0.0018864321966625128]","[-0.007233848761521922,-0.00278901790461265,-0.0013066575949927392,0.0011120427961218864]",0.007457635017622844,0.0038546765994303947,0.00794047744331416,7.975491700273451e-17,0.060439560439560475,15,14,scarcity_mutable,14101
260,265,"[0.0070827419371266576,-0.00650602973388914,-0.006861785043455526,0.008010462818838993]","[0.0017767859622021729,-0.0014297091162954877,0.001350868170324319,0.000564508144934591]","[0.005305955974924396,-0.005076320617593666,-0.008212653213779815,0.007445954673904437]",0.014273936555862022,0.0027100831669876835,0.013297071618822308,1.0034816792988322e-16,0.09030100334448159,14,13,scarcity_mutable,14101
265,270,"[0.0014143649323983265,0.004996485174885934,0.004319928427376385,-0.005840311276292365]","[-0.00038173394037572665,0.0008633159937651885,0.000695121580364445,-0.0017579670292971238]","[0.0017960988727741393,0.004133169181120767,0.0036248068470119575,-0.004082344246995159]",0.008929519006446842,0.00211297832310454,0.007079111375707143,1.222074290998594e-16,0.03754940711462453,13,13,scarcity_mutable,14101
270,275,"[0.001897472784028631,0.005510066902760458,0.004795912959401183,-0.005401174347260951]","[-0.0001462494837146478,0.0013346919229171555,0.0011162302256628055,-0.0014141566101897704]","[0.0020437222677432546,0.004175374979843242,0.003679682733738299,-0.003987017737071209]",0.00928087849735614,0.0022469090492082127,0.007144713597245363,1.050011601602879e-16,0.041125541125541086,13,13,scarcity_mutable,14101
275,280,"[0.00040025898928053305,-0.018717420370594706,0.01596944970407277,-0.028393799299515854]","[0.0018379604484878452,-0.0031764378624529023,-0.0008626751222361399,0.0009835396311487418]","[-0.0014377014592072464,-0.015540982508141796,0.016832124826308963,-0.02937733893066452]",0.03757303814040262,0.0038960768314800142,0.03728186679365399,1.1520595763929217e-16,0.17927170868347345,13,10,scarcity_mutable,14101
280,285,"[0.0005319489997640536,-0.009411105538285502,-0.001661353273676669,-0.005935178396028917]","[0.0011178622186059654,0.0018788973104679118,0.0024382340209604925,-0.0007880189944073031]","[-0.0005859132188419294,-0.011290002848753427,-0.00409958729463708,-0.005147159401621666]",0.011262251750149372,0.0033683571840863423,0.013080799842399786,9.847253921286473e-17,0.10980392156862745,10,9,scarcity_mutable,14101
285,290,"[0.002367418442310698,-0.008503414437386003,-0.01101960419115905,0.0010353871489873767]","[-0.001281569499617695,-0.0007504275985352046,-0.002077551752647857,0.00630267140484982]","[0.003648987941928368,-0.007752986838850742,-0.008942052438511247,-0.0052672842558624585]",0.014156851000594583,0.0068004007297684625,0.013458398982377991,8.390127776149928e-17,0.1333333333333333,9,7,scarcity_mutable,14101
290,295,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,scarcity_mutable,14101
295,300,"[-0.021054363813585386,-0.017376436540751716,0.005453135208566162,-0.017539743522315354]","[0.0,0.0,0.0,0.0]","[-0.021054363813585403,-0.017376436540751723,0.005453135208566203,-0.017539743522315302]",0.032902979635301914,0.0,0.03290297963530191,6.869702089707569e-17,0.09090909090909093,7,6,scarcity_mutable,14101
300,305,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,6,6,scarcity_mutable,14101
305,310,"[0.023164713898630285,0.02637059276622944,-0.015167487018994175,0.008599936284405918]","[0.0016571630038254503,0.006668097141520678,-0.0039805767808867186,0.001153945061126931]","[0.02150755089480478,0.019702495624708747,-0.0111869102381076,0.007445991223278936]",0.03919213823479022,0.0080241067678987,0.03211468239461366,1.613665848347267e-16,0.07777777777777775,6,6,scarcity_mutable,14101
310,315,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,6,6,scarcity_mutable,14101
315,320,"[-0.0211275468222768,-0.014142236888981918,0.005237169526647323,0.004052931563554907]","[-0.0023090091388918337,-0.004589208988223402,0.002660591066346175,0.0012420510599618743]","[-0.018818537683384953,-0.009553027900758534,0.0025765784603011517,0.002810880503593056]",0.026272234352283066,0.005917245811942407,0.0214461536966706,3.246529307924535e-17,0.08333333333333334,6,6,scarcity_mutable,14101
320,325,"[0.015996004381158557,0.024042367912572304,0.049121600257959475,-0.022857853411244633]","[0.0,0.0,0.0,0.0]","[0.015996004381158613,0.02404236791257231,0.04912160025795942,-0.022857853411244664]",0.061394793634951185,0.0,0.06139479363495117,8.47710216111312e-17,0.25,6,4,scarcity_mutable,14101
325,330,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,4,4,scarcity_mutable,14101
330,335,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,4,4,scarcity_mutable,14101
335,339,"[0.04395146563146313,0.03723753553468834,-0.0072888255727559526,0.009430020438948084]","[0.0032750604699909314,-0.0028816536236235886,0.004036716299429018,-0.0018096657626553991]","[0.04067640516147222,0.04011918915831197,-0.01132554187218473,0.011239686201603507]",0.05882531468305036,0.0062128831747622,0.059318780501539194,2.466130751632762e-16,0.13333333333333336,4,4,scarcity_mutable,14101
179,180,"[0.07496103224909967,0.05008561262069999,-0.0012024252197003205,-0.04276203834588854]","[-0.012876443551708078,0.008860437177362524,0.00034834443853475067,-0.0031280730982279725]","[0.08783747580080778,0.04122517544333734,-0.0015507696582349592,-0.03963396524766048]",0.09978859001582092,0.01594416290276878,0.1048245836298771,1.9242337565178805e-16,0.8,29,3,neutral_bottleneck_mutable,14101
180,185,"[-0.013313091535246513,0.02001902506414932,0.021223373909539434,-0.0017637728642507233]","[-0.004873972195987614,0.01840611635787254,0.005948552890395115,0.003098807373147525]","[-0.008439119339259012,0.0016129087062767729,0.015274821019144305,-0.004862580237398297]",0.03211763169297633,0.02018733793674899,0.018187497173857318,1.2392122546217105e-16,0.10000000000000002,3,3,neutral_bottleneck_mutable,14101
185,190,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
190,195,"[-0.0011587115111717505,-0.012291395783476267,-0.008220874442608772,0.027299832736623952]","[0.005794789463958514,-0.002099071227455057,-0.0031458987460232343,0.005556663345695912]","[-0.00695350097513029,-0.010192324556021228,-0.005074975696585573,0.021743169390928015]",0.03106903066915611,0.008874619507740336,0.025509908842446583,5.3242165028245826e-17,0.11904761904761905,3,3,neutral_bottleneck_mutable,14101
195,200,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
200,205,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
205,210,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
210,215,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
215,220,"[-0.012673949770027892,-0.013732997306043548,0.00028133795963009023,-0.0071520209059631745]","[-0.006691163914035205,-0.016301714227735235,-0.009941404973855776,-0.0008502223989812604]","[-0.005982785855992625,0.00256871692169172,0.010222742933485853,-0.006301798506981867]",0.02001136606700933,0.02025023388183865,0.013660496723369345,8.586443133426895e-17,0.07142857142857142,3,3,neutral_bottleneck_mutable,14101
220,225,"[0.016060716500536087,-0.00388485344340167,-0.019223131596611653,0.01251988558504108]","[0.006383876967504984,-0.0018738673960954021,-0.005483412305313993,0.003305321491146075]","[0.009676839533031025,-0.0020109860473062693,-0.013739719291297664,0.009214564093895001]",0.02827215987911908,0.009233538044774118,0.01927104994219694,7.649643728920591e-17,0.09999999999999998,3,3,neutral_bottleneck_mutable,14101
225,230,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
230,235,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
235,240,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
240,245,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
245,250,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
250,255,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
255,260,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
260,265,"[-0.007860379022432973,-0.004113197747037056,0.0026731570962412188,0.006992528226744343]","[-0.003141168185871877,0.000755274825934821,0.004179198217122289,-0.004890966008075918]","[-0.004719210836561127,-0.004868472572971875,-0.0015060411208810652,0.011883494234820234]",0.011607978891501149,0.007198932133641537,0.013764395053923939,4.157007018585401e-17,0.06363636363636366,3,3,neutral_bottleneck_mutable,14101
265,270,"[-0.00029214138838551396,0.003919271351038478,0.013169945175908526,-0.002746984824241294]","[0.003915332462986007,0.002327646490423636,0.005874373350879292,0.0024282248073239283]","[-0.004207473851371525,0.0015916248606148448,0.007295571825029179,-0.0051752096315652064]",0.01401568464524395,0.00781999389133506,0.010012205995269335,5.800471490058014e-17,0.05303030303030304,3,3,neutral_bottleneck_mutable,14101
270,275,"[-0.005543753840639654,0.010133011249461366,0.003209019875241581,-0.012979723716297353]","[-0.011766800802418632,0.006014388896413521,0.004703252512837906,-0.004286657308037577]","[0.006223046961778996,0.004118622353047887,-0.001494232637596269,-0.008693066408259845]",0.017668677368111767,0.014667190937502999,0.0115538520991575,9.965227682168975e-17,0.04761904761904759,3,3,neutral_bottleneck_mutable,14101
275,280,"[0.0036684168585258137,0.0018054446005939528,-0.002527377185997881,-0.008504548295799164]","[-0.0036428662530265904,-3.4458082180281536e-05,0.0038681775013280208,-0.004191291366049384]","[0.007311283111552359,0.0018399026827742616,-0.006395554687325871,-0.004313256929749768]",0.009768924690548766,0.006767671859197071,0.010786445555416344,6.163000362142594e-17,0.04761904761904759,3,3,neutral_bottleneck_mutable,14101
280,285,"[0.010375727569281512,0.02123592718056594,-0.004416505423229966,-0.018582224311401718]","[0.004088148735736899,0.013467456862006436,-0.0058612370786906755,-0.0031638232799464762]","[0.006287578833544621,0.007768470318559449,0.0014447316554606574,-0.01541840103145526]",0.030387907238289977,0.015570781363016473,0.018430874059616603,7.835114356366673e-17,0.07916666666666666,3,3,neutral_bottleneck_mutable,14101
285,290,"[0.0008343529820270534,-0.0035066823279424897,-0.002486168911551234,0.008608640212595164]","[0.0037747887549022282,0.0016000115831233898,-0.0010484900560480052,-0.0007693741534230208]","[-0.002940435772875196,-0.005106693911065861,-0.0014376788555032476,0.009378014366018216]",0.009658296330844066,0.004301201599071156,0.011168641778503172,4.624347870798547e-17,0.04779411764705882,3,3,neutral_bottleneck_mutable,14101
290,295,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
295,300,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
300,305,"[-0.0015117476384954864,0.0021277909709612186,-0.0032369991466399406,-0.002788193820950302]","[-0.007486566691446949,0.0015072646447893015,0.002073319542812267,0.0001464543280194298]","[0.0059748190529515174,0.0006205263261719104,-0.005310318689452174,-0.0029346481489697356]",0.005006502131941413,0.00791458339596707,0.00853786624273193,6.475800804877747e-17,0.03594771241830064,3,3,neutral_bottleneck_mutable,14101
305,310,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
310,315,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
315,320,"[-0.002120885032750097,0.004724053931313366,0.004853905688070037,-0.002708025501863165]","[0.0016699489962828462,0.002799140820274594,-0.0004415025728350187,-0.0007431687101576188]","[-0.003790834029032998,0.0019249131110387306,0.00529540826090504,-0.0019648567917055363]",0.0075966203943280295,0.0033721125775233083,0.00706949248406815,7.115142325051103e-17,0.03216374269005848,3,3,neutral_bottleneck_mutable,14101
320,325,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
325,330,"[-0.005151174814199133,-0.006040089895754719,-0.0014587253966384939,-0.0014315577734193008]","[-0.0017412422297955175,-0.007619342415570448,-0.006009114817874376,0.0003516867668399259]","[-0.0034099325844036375,0.0015792525198157414,0.004550389421235931,-0.001783244540259201]",0.008197226686915098,0.009865061977752694,0.006165037204006327,6.035530592789836e-17,0.02894736842105264,3,3,neutral_bottleneck_mutable,14101
330,335,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
335,339,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,3,3,neutral_bottleneck_mutable,14101
179,180,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,29,29,scarcity_mutable,14119
180,185,"[0.0014472639143209287,0.0003297508705681351,9.909126323093265e-06,-0.00042539043748501815]","[0.0,0.0,0.0,0.0]","[0.001447263914320871,0.000329750870568133,9.909126323144425e-06,-0.00042539043748501554]",0.0015441384942498394,0.0,0.0015441384942497846,7.717252251335287e-17,0.0142857142857143,29,28,scarcity_mutable,14119
185,190,"[0.0005947709875149254,-0.002493673866475199,-0.0022814134798799235,0.0027336015909509848]","[0.00014171324455791967,-0.0004539341552810816,-0.00028757246596445587,-0.0003718888736611497]","[0.00045305774295715737,-0.002039739711194085,-0.001993841013915491,0.0031054904646121775]",0.004387435128199438,0.0006686838704109128,0.0042409046702849,1.6255354623474077e-16,0.014492753623188404,28,27,scarcity_mutable,14119
190,195,"[0.0027918509149922333,-0.004814225500968383,-0.00044498853185614973,0.002355085075546326]","[0.0010985105874174374,-0.0015394183383724636,0.0002949820471581247,-0.0012681452798464494]","[0.0016933403275745998,-0.003274807162596002,-0.0007399705790143878,0.003623230355392762]",0.006059343133728423,0.002296027262496695,0.005221792612046842,2.413648334145598e-16,0.042613021847285285,27,25,scarcity_mutable,14119
195,200,"[-0.00010614838917788472,-0.001508054813482096,0.0015971437722405724,0.0006091948274683512]","[-0.00018067268370657337,-0.001080925976294327,0.00012087188189099728,0.000438227086090881]","[7.45242945287326e-05,-0.00042712883718779455,0.0014762718903496123,0.00017096774137752443]",0.0022819910972684838,0.0011864638956500763,0.0015480961135732345,8.316338756775467e-17,0.014473089099954792,25,25,scarcity_mutable,14119
200,205,"[0.0009415197328124236,-0.0008738607123157105,-0.0007087457317994095,-0.001710753639600382]","[0.0009553119716574498,-0.00046132100217967804,8.892407603093156e-05,0.0011932299199381166]","[-1.3792238845017677e-05,-0.0004125397101359529,-0.0007976698078303937,-0.0029039835595384995]",0.0022536837576629808,0.0015991069893467372,0.0030397001290728472,9.583126786390588e-17,0.028409090909090905,25,24,scarcity_mutable,14119
205,210,"[0.0024633517381309478,0.0050388605181439505,0.004345860866729057,0.011251319839615193]","[0.0021470669576000834,-0.00014014919321342465,-0.00011321214772273247,-0.0004991768642018707]","[0.0003162847805309796,0.00517900971135739,0.004459073014451774,0.011750496703817094]",0.013301763864741703,0.002211681000714809,0.013597046833314875,1.2131597351745278e-16,0.055614406779661,24,24,scarcity_mutable,14119
210,215,"[0.0037258425704157494,-0.0024385638099998497,-0.00561762951134781,-0.00678139881627271]","[0.002104529135475372,-0.00324722585773746,0.00118989040118638,-0.0012697968877432753]","[0.0016213134349404297,0.0008086620477375646,-0.00680751991253413,-0.005511601928529485]",0.009867807636302704,0.0042428459736574805,0.008944421431254682,1.0509224844410656e-16,0.06715701950751518,24,24,scarcity_mutable,14119
215,220,"[0.003686653397338091,0.0003011045154979186,-0.0055319411667555385,0.008325605601871344]","[0.0,0.0,0.0,0.0]","[0.003686653397337953,0.00030110451549793607,-0.005531941166755494,0.00832560560187126]",0.010658337530389712,0.0,0.010658337530389575,1.68837294105977e-16,0.037735849056603786,24,23,scarcity_mutable,14119
220,225,"[0.00020582055799112098,-0.0007324481940931826,-0.0030270292302821966,0.0018563391297080067]","[8.929271370287059e-05,-0.0011137333122968388,0.00013054239665011562,4.627852143519114e-06]","[0.00011652784428821538,0.0003812851182036348,-0.0031575716269323355,0.0018517112775646304]",0.0036314932720012093,0.0011249168031364492,0.0036821257874393933,1.5029599859136799e-16,0.01921568627450982,23,23,scarcity_mutable,14119
225,230,"[0.000595553686990935,0.0013834966189408826,0.0006442594491286591,0.001921342782551072]","[0.0,0.0,0.0,0.0]","[0.0005955536869908906,0.001383496618940871,0.0006442594491286966,0.0019213427825510508]",0.0025249505766572955,0.0,0.002524950576657272,6.302339558968936e-17,0.01999999999999996,23,22,scarcity_mutable,14119
