condition,seed,founderId,stepStart,stepEnd,pStart,pEnd,deltaP,muStart,muEnd,midpoint,fluxVector,fluxMagnitude,sourceCell,targetCell,midpointCell,crossesCellBoundary
scarcity_mutable,14173,25,210,215,0.061224489795918366,0.06382978723404255,0.0026052974381241822,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,210,215,0.02040816326530612,0.02127659574468085,0.0008684324793747297,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,210,215,0.02040816326530612,0.02127659574468085,0.0008684324793747297,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,210,215,0.061224489795918366,0.06382978723404255,0.0026052974381241822,"[0.6659981346021828,0.5236857459815382,0.6605233508692498,0.5190795197381625]","[0.6659981346021828,0.5236857459815382,0.6605233508692498,0.5190795197381625]","[0.6659981346021828,0.5236857459815382,0.6605233508692498,0.5190795197381625]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.2,2.2.2.2,2.2.2.2,False
scarcity_mutable,14173,39,210,215,0.04081632653061224,0.0425531914893617,0.0017368649587494595,"[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.1,2.1.0.1,2.1.0.1,False
scarcity_mutable,14173,47,210,215,0.04081632653061224,0.0425531914893617,0.0017368649587494595,"[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,51,210,215,0.02040816326530612,0.02127659574468085,0.0008684324793747297,"[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,52,210,215,0.10204081632653061,0.0851063829787234,-0.016934433347807212,"[0.5469375142986231,0.4293707882047332,0.5128784151801284,0.4219186630652015]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5527616420815649,0.4304153977457859,0.5131512380067833,0.419085062882754]","[0.0010899692029734621,0.00019549574997556563,5.105802791500015e-05,-0.0005303003380959052]",0.0012288518309740656,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,60,210,215,0.02040816326530612,0.0,-0.02040816326530612,"[0.28507520629109934,0.26358967179533954,0.3204469922647481,0.4454590749574099]","[0.28507520629109934,0.26358967179533954,0.3204469922647481,0.4454590749574099]","[0.28507520629109934,0.26358967179533954,0.3204469922647481,0.4454590749574099]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,69,210,215,0.04081632653061224,0.0425531914893617,0.0017368649587494595,"[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,1,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,2,215,220,0.0425531914893617,0.045454545454545456,0.0029013539651837547,"[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,3,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,6,215,220,0.02127659574468085,0.0,-0.02127659574468085,"[0.5175675594416923,0.4793346003861692,0.5983949281173645,0.527461963380182]","[0.5175675594416923,0.4793346003861692,0.5983949281173645,0.527461963380182]","[0.5175675594416923,0.4793346003861692,0.5983949281173645,0.527461963380182]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.2,2.1.2.2,2.1.2.2,False
scarcity_mutable,14173,7,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,9,215,220,0.0425531914893617,0.045454545454545456,0.0029013539651837547,"[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14173,11,215,220,0.0851063829787234,0.09090909090909091,0.005802707930367509,"[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,12,215,220,0.19148936170212766,0.18181818181818182,-0.009671179883945835,"[0.5984194645014826,0.327623075907257,0.39293165132581176,0.33994598426160993]","[0.5998552560081705,0.3277425942069532,0.39182152111214663,0.33998252220812464]","[0.5991373602548266,0.32768283505710505,0.3923765862189792,0.3399642532348673]","[0.0002679959001844775,2.2308541432655807e-05,-0.00020720999152550263,6.819945529340134e-06]",0.00033956143152832154,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,16,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.4696218818332454,0.3718218866171025,0.4934757550190926,0.47063672504555076]","[0.4696218818332454,0.3718218866171025,0.4934757550190926,0.47063672504555076]","[0.4696218818332454,0.3718218866171025,0.4934757550190926,0.47063672504555076]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,17,215,220,0.0851063829787234,0.09090909090909091,0.005802707930367509,"[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,20,215,220,0.0425531914893617,0.045454545454545456,0.0029013539651837547,"[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,25,215,220,0.06382978723404255,0.06818181818181818,0.004352030947775629,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,215,220,0.06382978723404255,0.045454545454545456,-0.018375241779497092,"[0.6659981346021828,0.5236857459815382,0.6605233508692498,0.5190795197381625]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.665080062682863,0.5232592215664505,0.6649312625770274,0.5190465189340823]","[-0.00010033087706299028,-4.6612436078240284e-05,0.0004817156895346834,-3.6064708520971803e-06]",0.0004942691738974417,2.2.2.2,2.2.2.2,2.2.2.2,False
scarcity_mutable,14173,39,215,220,0.0425531914893617,0.045454545454545456,0.0029013539651837547,"[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.1,2.1.0.1,2.1.0.1,False
scarcity_mutable,14173,47,215,220,0.0425531914893617,0.045454545454545456,0.0029013539651837547,"[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,51,215,220,0.02127659574468085,0.022727272727272728,0.0014506769825918774,"[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,52,215,220,0.0851063829787234,0.09090909090909091,0.005802707930367509,"[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,69,215,220,0.0425531914893617,0.045454545454545456,0.0029013539651837547,"[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,1,220,225,0.022727272727272728,0.023255813953488372,0.0005285412262156439,"[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,2,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,3,220,225,0.022727272727272728,0.023255813953488372,0.0005285412262156439,"[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,7,220,225,0.022727272727272728,0.023255813953488372,0.0005285412262156439,"[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,9,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14173,11,220,225,0.09090909090909091,0.09302325581395349,0.0021141649048625755,"[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,12,220,225,0.18181818181818182,0.18604651162790697,0.004228329809725151,"[0.5998552560081705,0.3277425942069532,0.39182152111214663,0.33998252220812464]","[0.5998552560081705,0.3277425942069532,0.39182152111214663,0.33998252220812464]","[0.5998552560081705,0.3277425942069532,0.39182152111214663,0.33998252220812464]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,16,220,225,0.022727272727272728,0.0,-0.022727272727272728,"[0.4696218818332454,0.3718218866171025,0.4934757550190926,0.47063672504555076]","[0.4696218818332454,0.3718218866171025,0.4934757550190926,0.47063672504555076]","[0.4696218818332454,0.3718218866171025,0.4934757550190926,0.47063672504555076]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,17,220,225,0.09090909090909091,0.09302325581395349,0.0021141649048625755,"[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,20,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,25,220,225,0.06818181818181818,0.06976744186046512,0.0015856236786469385,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,220,225,0.022727272727272728,0.023255813953488372,0.0005285412262156439,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,220,225,0.022727272727272728,0.023255813953488372,0.0005285412262156439,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.2,2.2.2.2,2.2.2.2,False
scarcity_mutable,14173,39,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.1,2.1.0.1,2.1.0.1,False
scarcity_mutable,14173,47,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,51,220,225,0.022727272727272728,0.023255813953488372,0.0005285412262156439,"[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,52,220,225,0.09090909090909091,0.09302325581395349,0.0021141649048625755,"[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,69,220,225,0.045454545454545456,0.046511627906976744,0.0010570824524312877,"[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,1,225,230,0.023255813953488372,0.025,0.0017441860465116296,"[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,2,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,3,225,230,0.023255813953488372,0.025,0.0017441860465116296,"[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,7,225,230,0.023255813953488372,0.0,-0.023255813953488372,"[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.4286164924385402,0.45811635127909917,0.47644340292961135,0.4594118073694411]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,9,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14173,11,225,230,0.09302325581395349,0.1,0.0069767441860465185,"[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,12,225,230,0.18604651162790697,0.15,-0.03604651162790698,"[0.5998552560081705,0.3277425942069532,0.39182152111214663,0.33998252220812464]","[0.6011077270854241,0.33394528583599475,0.38212118703793657,0.3512885520429541]","[0.6004814915467973,0.330843940021474,0.3869713540750416,0.3456355371255394]","[0.0002104442682129731,0.0010421964423215212,-0.0016298817136318066,0.001899675943177744]",0.002719511592902471,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,17,225,230,0.09302325581395349,0.1,0.0069767441860465185,"[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,20,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,25,225,230,0.06976744186046512,0.075,0.005232558139534882,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,225,230,0.023255813953488372,0.025,0.0017441860465116296,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,225,230,0.023255813953488372,0.025,0.0017441860465116296,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.2,2.2.2.2,2.2.2.2,False
scarcity_mutable,14173,39,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.1,2.1.0.1,2.1.0.1,False
scarcity_mutable,14173,47,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,51,225,230,0.023255813953488372,0.025,0.0017441860465116296,"[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,52,225,230,0.09302325581395349,0.1,0.0069767441860465185,"[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
